gid;tipo_elem;idelem;cod_cent;nombre;Xcoord;Ycoord
3193;495;6627;79402;C/. Pintor Ignacio Zuloaga - Prnncipe Carlos-Niceto Alcali Zamora;-3,652002287;40,48588458
1362;495;4776;48007;(AFO)R. YBARRA S-N(D. BARRANCO-M. USERA);-3,711260244;40,38356469
3194;495;6628;79403;C/. Alcalde Aristizabal ManchOn - Alcalde Henche Plata-Principe Carlos;-3,650706835;40,48866952
3195;495;6629;79404;C/. Alcalde Alvarez de Villaamil - Alcalde Henche Plata-Prnncipe Carlos;-3,6508275;40,48947029
1619;495;5042;49009;G.RICARDOS E-O(ALEJ.SANCHEZ-PEDRO DIEZ);-3,727731416;40,39119885
2071;495;5502;60059;P0de la Habana N-S - GutiErrez Solana-Pl.Quito;-3,687561082;40,45028745
1640;495;5064;96019;OPORTO O-E(ELVAS-PORTALEGRE);-3,724899941;40,38559158
1647;495;5071;96020;PORTALEGRE S-N(AV. ABRANTES-OPORTO);-3,723745151;40,38471449
1662;495;5087;96023;ANT. LEYVA S-N(ALEJANDRO SANCHEZ-S. LUCR;-3,716742765;40,38769423
1661;495;5085;96024;ANT. LEYVA N-S(S. LUCRECIA-PL.FDEZ.LADRE;-3,717116554;40,38656713
229;495;3634;96037;ANTONIO LEYVA S-N (ARLANZA-GUADALETE);-3,716683386;40,38772658
170;495;3575;96700;(AFOROS)OPORTO O-E(ELVAS-PORTALEGRE);-3,724634139;40,38553929
1602;495;5025;98001;(TACTICO) PTA. DEL ANGEL S-N;-3,729291404;40,41430486
1313;495;4727;93010;Antonio Machado N-S(Centro Cultural-Sinesio Delgado);-3,719545513;40,46623791
1314;495;4728;93011;Sinesio Delgado E-O(Gta.Piedrafita Cebreros-Antonio Machado);-3,718382546;40,46599968
1965;495;5396;94015;DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO);-3,707865115;40,34205477
1136;495;4548;32006;AV. BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO);-3,712647184;40,47143351
1150;495;4562;32023;FINISTERRE N-S(MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN);-3,701201618;40,47638924
1153;495;4565;32029;MELCHOR FERNANDEZ ALMAGRO O-E(GINZO DE LIMIA-FINISTERRE);-3,702767671;40,47704061
2323;495;5756;92002;Marquis de Viana O-E (Ruiz Palacio- Gladiolo);-3,702881349;40,46292687
2494;495;5927;44029;C/. Virgen de la Alegria  - Virgen de la AlegrIa- Alcal);-3,658733924;40,43233029
2003;495;5434;43023;GINZO DE LIMIA S-N(MELCHOR FDEZ. ALMAGRO-AV.MONFORTE  LEMOS);-3,703724829;40,47826389
2014;495;5445;43034;(TACTICO) PLAZA VERMN;-3,7097914;40,47795135
3797;495;9913;93030;Valle de Mena O-E (Isaac Rabmn-Jzan Andris);-3,724198696;40,47217447
3121;495;6555;74009;C/. Arrastaria - Aracne-Samaniego;-3,586061248;40,44765076
227;495;3632;39054;SANTUARIO N-S(ASUNCION-EVANGELIOS);-3,69989949;40,38412877
277;495;3682;39055;(TAC) CTO VEGA S-N(CTO LEPANTO-CTO VICT);-3,7014389;40,38141198
1360;495;4774;48003;(AFO)MAR. USERA E-O(GAB. USERA-R.YBARRA);-3,708969964;40,38550442
1363;495;4777;48006;MANUEL NOYA N-S(M. SILVELA-MARCELO USERA;-3,712356431;40,38584758
2503;495;5936;44038;Emilio Ferrari - Amos Escalante - AlcalA- AlcalF;-3,643828435;40,43457059
2602;495;6035;46028;Ctra. Canillas - Ctra. Canillas-L pez de Hoyos;-3,656890421;40,46315995
1506;495;4926;38005;AV. POBLADOS O-E(AV. EURO-ABRANTES);-3,738393382;40,37375396
1919;495;5346;87011;OROVILLA S-N(SILVINA-AV.ROSALES);-3,69257207;40,36682453
1920;495;5347;87012;AV. ROSALES E-O (SILVINA-ANTEQUERA);-3,690844454;40,36725961
1972;495;5403;94022;S.EZEQUIEL E-O(REAL PINTO-V.TOBALINA);-3,714554433;40,33362433
246;495;3651;30018;M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (150MTS);-3,720630845;40,41852036
1077;495;4489;30019;MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO);-3,731902605;40,43689051
3900;495;10017;94026;VALLE TOBALINA S-N (MONTEJO-BASCU?UELOS);-3,715312096;40,33728861
223;495;3628;96040;N.SRA.FATIMA S-N(ESPINAR-MU?OZ GRANDES);-3,744077276;40,38632018
1704;495;5131;96041;(TAC)ESPINAR N-S(JUAN ALONSO-N.S.FATIMA);-3,744380217;40,38615566
3392;495;6830;98013;YEBENES S-N(CGIO.H.CORTES-DUQ.PARCENT);-3,753273419;40,39514364
1485;495;4903;98014;VALMOJADO N-S(YEBENES-SESE?A);-3,756767367;40,39767545
914;495;4324;30017;M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (90MTS);-3,720525946;40,41889458
2931;495;6364;59010;C/. Virgen del Sagrario - Virgen de Lluc-Elfo;-3,648625504;40,43522978
2958;495;6392;64005;Av. Canillejas a Vicrlvaro - Albaida-Hinojal;-3,611974855;40,43346129
1112;495;4524;31040;DR.FEDERICO RUBIO Y GALI E-O(MORERAS-FCO. DE DIEGO);-3,714188173;40,45408214
2421;495;5854;41046;Av. Albufera - Sierra Carbonera-Ntra. Sra. Perpetuo Socorro;-3,66175926;40,39443028
2948;495;6382;59028;Av. Badajoz - M-30-Salvador de Madariaga;-3,658226482;40,4407965
2968;495;6402;64015;Av. Canillejas a Vicalvaro - Etruria-Canal de Besforo;-3,614200502;40,43892373
2986;495;6420;65002;C/. Fuente Carrantona  - Jos  Bergam-n-M-23;-3,6292553;40,41146196
152;495;3557;66001;Pl. Grecia - Pl. Grecia-M-40;-3,607604007;40,4345709
167;495;3572;49003;M.GRANDES N-S (G.RICARDOS-J.CASTELLANOS);-3,740081019;40,38514648
280;495;3685;49029;OPORTO S-N(VALLE ORO-GRAL. RICARDOS);-3,731005099;40,38828082
168;495;3573;50029;(TACTICO) ARGUESO N-S;-3,725972248;40,38589531
1710;495;5137;58006;AV. ABRANTES S-N(PELICANO-PORTALEGRE);-3,724777316;40,38344914
1746;495;5173;80030;(TACTICO) SALIDA PARQUE BOMBEROS;-3,764516722;40,38778398
3610;495;9876;79042;Ana de Austria - Isabel Clara Eugenia-Niceto Alcalo Zamora;-3,655257333;40,4961712
3611;495;9877;79043;Ana de Austria - Ignacio Aldecoa-Niceto AlcalA Zamora;-3,65351002;40,49842053
3589;495;9856;41059;Gandia E-O - V a de Servicio- Cerro Negro;-3,670331239;40,39775715
3586;495;9854;70019;Av. Parten n - Ribera del Sena-Av. Capital de Espaoa;-3,61734137;40,46341757
3884;495;10001;57022;Av. Logrono - Timbn-Pajarones;-3,582326635;40,47531164
3587;495;9855;70020;Av. Partenon - Vma de Dublnn-Av. Capital de Espapa;-3,615463404;40,46378961
3508;494;6900;04TL40PM01;04TL40PM01;-3,652818183;40,40427126
1169;495;4581;32051;AV. ASTURIAS E-O(PL. CASTILLA-SAN AQUILINO);-3,690387243;40,46664916
2004;495;5435;43024;FINISTERRE N-S(SANTIAGO DE COMPOSTELA-AV.MONFORTE  LEMOS);-3,702881922;40,48016671
2324;495;5757;92003;Marquis de Viana E-O (Robledo - P: Direccisn);-3,705674007;40,46414794
3762;495;9883;93020;Monforte de Lemos E-O(Puerto Maspalomas-Cno. Ganapanes);-3,715441617;40,47711127
3588;495;6969;70021;Av. Capital de Espa-a - Acceso Campo de las Naciones;-3,615941073;40,46308211
2911;495;6344;57014;Av. Logroao - Isla de Cuba-Luis de la Mata;-3,610826791;40,44992273
3891;495;10008;44046;C/. Alcala - Albarrac n-Tampico;-3,632517205;40,43933494
3890;495;10007;44045;C/. Alcala - Alfonso Gnmez-Tampico;-3,631480906;40,43970647
2913;495;6346;57017;Av. Logroao - Luis de la Mata-Isla de Cuba;-3,610626879;40,44985923
3861;495;9983;68010;Av. Entrevoas - La Mancha-Membezar;-3,669142286;40,38213952
2430;495;5863;41402;C/. Cerro Garabitas - Av. Monte Igueldo-Melquiades Biencinto;-3,668334645;40,39659829
2895;495;6328;56404;C/. Guisona - Guisona-Lvpez de Hoyos;-3,653522457;40,4679102
46;495;3429;41401;C/. Sierra de Javalambre - Francisco Iglesias-Av. Albufera;-3,667621397;40,3976679
6;495;3547;97401;Cartagena Sent. Norte - Coslada - Av. América;-3,672993296;40,43860307
1292;495;4705;90030;SALIDA CALLE 30 E-O(MARQUES VADILLO-M-30 -GTA. PIRÁMIDES) 280mts;-3,706917737;40,41468529
3471;494;6860;15RR60PM03;15RR60PM03;-3,712180504;40,40026891
3472;494;6861;15RR60PM02;15RR60PM02;-3,712222623;40,40022212
3731;494;7118;14NC71PM01;14NC71PM01;-3,710266235;40,39738469
3895;495;10012;3103001;Nueva Zelanda S-N - Isla Cristina-Gta.Isaac RabPn;-3,724198793;40,46806203
922;495;4332;16065;(TACTICO) Mozart N-S (entrada cruce) - (TACTICO) Mozart N-S (entrada cruce);-3,721513448;40,42202373
1131;495;4543;32002;(MICRO) P: DIRECCISN S-N(AIZQUIVEL-CAPITAN BLANCO ARGIBAY);-3,708966271;40,46756816
3618;495;6984;67025;Bulevar JosD Prat - Av. Democracia-Cordel Pavones;-3,618718926;40,39698967
3619;495;6985;67026;Bulevar JosD Prat - Bulevar Indalecio Prieto-Cordel Pavones;-3,62119954;40,39758149
3620;495;6986;67027;Bulevar JosD Prat - Cordel Pavones-Bulevar Indalecio Prieto;-3,621049371;40,39692169
3624;495;6990;67028;Bulevar Indalecio Prieto - Poetas-Bulevar Josd Prat;-3,622745619;40,39652777
3623;495;6989;67029;Bulevar Indalecio Prieto - Pinillas-Bulevar JosP Prat;-3,622295882;40,39863786
3622;495;6988;67030;Bulevar Josa Prat - Ladera de los Almendros-Bulevar Indalecio Prieto;-3,623908836;40,39759682
2484;495;5917;44049;C/. Alcalo - Urquiza-Virgen del Sagrario;-3,64651253;40,4339151
3887;495;10004;44050;C/. Alcalo - Urquiza-Gutierre de Cetina;-3,646176992;40,43401653
3605;495;9871;79037;C/. Prcncipe Carlos - Vicente Blasco Ib;-3,65575344;40,49351443
3604;495;9870;79038;C/. Prcncipe Carlos - Marea Tudor-Isabel de Valois;-3,658708293;40,49518469
3609;495;9875;79041;Av. Niceto Alcall Zamora - Marda Tudor-Isabel de Valois;-3,655686918;40,49834163
3606;495;9872;79039;Ana de Austria - Isabel Clara Eugenia-Prsncipe Carlos;-3,656392452;40,49536075
3607;495;9873;79040;Ana de Austria - Princesa aboli-Prnncipe Carlos;-3,658219161;40,49343717
3889;495;10006;44048;C/. Alcals - Hnos. Machado-Lago Constanza;-3,649258497;40,4329327
3892;495;10009;47045;C/. Arturo Soria - Eladio LLpez Vilches-Av. San Luis;-3,668214036;40,47535503
3888;495;10005;44047;C/. Alcalo - Cjal. Juilo GLmez-Hnos. Machado;-3,649577321;40,43295858
3860;495;9982;68009;Av. Entrev as - Hernandez Mas-La Mancha;-3,668524869;40,38145506
3590;495;9857;47041;Acceso Cuesta Sagrado Corazan -O - M-30-Cuesta Sagrado Corazon;-3,667653504;40,46752029
3871;495;9994;57025;C/. Jardines de Aranjuez - Jardines de Aranjuez-Paseo Alameda de Osuna;-3,601485843;40,45393893
3885;495;10002;57023;C/. Playa de Riazor - Arroyomolino-Av. Logrouo;-3,582493692;40,47560194
3893;495;10010;47046;Av. San Luis - Golfo de Salonica-Arturo Soria;-3,668201923;40,47584864
3608;495;9874;79013;Niceto Alcal  Zamora - Vicente Blasco IbSoez-Am-rico Castro;-3,652437494;40,4965086
3601;495;9867;79034;Av. Alcalde Conde Mayalde - Isabel Clara Eugenia-Proncipe Carlos;-3,651825565;40,49277446
3602;495;9868;79035;C/. Prcncipe Carlos - Alcalde Alvarez de Villaamil-Alcalde Redondo Ace;-3,651548204;40,49041081
3603;495;9869;79036;C/. Prcncipe Carlos - Octavio Paz-Luis Jimenez de Asua;-3,65438138;40,49244221
3600;495;9866;79033;Av. Alcalde Conde Mayalde - Princesa de Eboli-Prencipe Carlos;-3,654238954;40,49030068
3829;495;9950;67041;Arroyo Media Legua - Santa Irene-Acceso ObDonnell;-3,651061558;40,41503555
3827;495;9948;67032;Camino Vinateros - Corregidor Jose Pasamonte-Marroquina;-3,648906488;40,40929034
3826;495;9947;67033;Camino Vinateros - Marroquina-Corregidor Jose Pasamonte;-3,648470216;40,40924595
3621;495;6987;67031;Bulevar Jost Prat - Bulevar Indalecio Prieto-Ladera de los Almendros;-3,623923266;40,39821213
3832;495;9953;67038;Corregidor Diego Valderrabano - Primavera de Praga-Dr. Garcia Tapia;-3,657963379;40,41272464
3824;495;9945;67034;Camino Vinateros - Arroyo Media Legua-Arroyo Belincoso;-3,653645175;40,41053822
3825;495;9946;67035;Camino Vinateros - Arroyo Belincoso-Arroyo Media Legua;-3,65354886;40,4106205
3882;495;9927;67036;Camino Vinateros - M-30-Corregidor Diego Valderrabano;-3,66035645;40,4107173
3883;495;9921;67037;Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado;-3,658718419;40,41074792
3830;495;9951;67042;Arroyo Media Legua - Dr. Garcia Tapia-Acceso OnDonnell;-3,652738334;40,41340698
3515;495;6908;67043;Av. Moratalaz - Arroyo Pilillas-Arroyo Media Legua;-3,654261038;40,40600833
3828;495;9949;67044;Av. Moratalaz - Arroyo Media Legua-Arroyo Pilillas;-3,655025949;40,40610259
3834;495;9955;67039;Salida M-30 - M-30-Corregidor Diego Valderrabano;-3,659117291;40,41410429
3833;495;9954;67040;Doctor Garc a Tapia - Arroyo Media Legua-Frlix Rodriguez;-3,656083905;40,41306417
3499;494;6891;10NC76PM01;10NC76PM01;-3,673255262;40,39519122
3502;494;6894;10XC18PM01;10XC18PM01;-3,669112495;40,39856612
3500;494;6892;10XC82PM01;10XC82PM01;-3,673716163;40,39346807
3484;494;6875;12NC63PM01;12NC63PM01;-3,690375156;40,38950534
3418;494;1026;14RM32PM01;14RM32PM01;-3,702445629;40,39499132
3501;494;6893;10NC18PM01;10NC18PM01;-3,669582184;40,39870942
3415;494;1023;14RN01PM01;14RN01PM01;-3,705872315;40,39438932
3733;494;7120;14RN27PM01;14RN27PM01;-3,706972846;40,39302503
3414;494;1022;14RR28PM01;14RR28PM01;-3,703209566;40,39362503
3419;494;1027;14VE04PM01;14VE04PM01;-3,703395282;40,39504502
3470;494;6858;15NL09PM01;15NL09PM01;-3,71068385;40,39777072
3432;494;1040;16RC01PM01;16RC01PM01;-3,723405856;40,40426222
3431;494;1039;16RE18PM01;16RE18PM01;-3,723027893;40,40309779
432;494;3839;PM31263;PM31263;-3,691503286;40,3808218
3341;494;6777;PM31264;PM31264;-3,691571484;40,38090534
3416;494;1024;14RL30PM01;14RL30PM01;-3,704485272;40,39417304
12;494;3545;04FL92PM01;04FL92PM01;-3,741122073;40,40968524
10;494;3542;04FT14PM01;04FT14PM01;-3,732252352;40,41348666
2072;495;5503;60060;P0de la Habana S-N - Hnos.Pinzen-Pl.Quito;-3,688949816;40,44904179
2073;495;5504;60061;Padre Damibn N-S - Rafael Salgado-Concha Espina;-3,686632038;40,45302419
2086;495;5518;61004;Caidos DivisiNn Azul O-E - Duque de Pastrana-Av.Pio XII;-3,675898264;40,46756992
430;494;3837;PM30461;PM30461;-3,656730263;40,44586421
1051;495;4463;22010;(TACTICO) Crist bal Bordiu O-E - Modesto Lafuente-Agust;-3,695172504;40,44284553
1997;495;5428;43017;Av.Ilustraciin O-E  - Ginzo de Limia-Arzobispo Morcillo;-3,701027919;40,48325615
2050;495;5481;60035;Ju0n Ramrn Jim nez S-N - Josd LLzaro -Alberto Alcocer;-3,686863734;40,45780445
2296;495;5728;63041;Alonso Cano S-N - Maudes-Raimundo Fdez.Villaverde;-3,69719337;40,44562962
3848;495;3417;90001;P0 Imperial O-E - Jemenu-o-Pm Pontones;-3,716417052;40,40547344
2689;495;6122;67015;C/. Arroyo Media Legua - Av. Doctor Garcia Tapia-Camino Vinateros;-3,655099531;40,41115146
2648;495;6081;47020;Av. San Luis - Arturo Soria-Condado de Treviao;-3,671251378;40,47825918
2933;495;6366;59012;C/. Hermanos de Pablo    - Virgen del Portillo-Josa del Hierro;-3,647050845;40,43857379
2953;495;6387;59401;C/. Emilio Gastesi Fern ndez - Prudencio tlvaro-Jos  del Hierro;-3,64834997;40,43703312
2954;495;6388;64001;Av. Canillejas a Vicelvaro - Alcald-Ncctar;-3,615864488;40,44176053
1930;495;5358;88002;Av. Ensanche de Vallecas Carriles centrales - P.P.- Entrepeeas;-3,608267869;40,36810581
1953;495;5383;89011;Av. Suertes - M-45-Jose Gutierrez;-3,602425316;40,36856625
2307;495;5739;63052;Raimundo Fdez.Villaverde O-E(Lateral) - Orens-P.Castellana;-3,695273444;40,44633144
3512;494;6905;05TL00PM02;05TL00PM02;-3,648765955;40,40054868
3492;494;6883;90ET58PM01;90ET58PM01;-3,687486134;40,38322197
3205;494;6639;PM10001;PM10001;-3,671351269;40,49197066
390;494;3797;PM10005;PM10005;-3,671485097;40,49196546
3206;494;6640;PM10013;PM10013;-3,674113878;40,48091439
3207;494;6641;PM10021;PM10021;-3,674071744;40,48064021
3208;494;6642;PM10091;PM10091;-3,674390348;40,47603841
449;495;3856;2001;Dr. Esquerdo N-S - OeDonnell-Ibiza;-3,669198064;40,41944443
410;494;3817;PM104841;PM104841;-3,660063517;40,44257662
421;494;3828;PM40754;PM40754;-3,665461865;40,42042126
419;494;3826;PM40755;PM40755;-3,65487007;40,41779939
297;494;3703;PM41302;PM41302;-3,694637968;40,37298868
298;494;3704;PM41351;PM41351;-3,694240177;40,3692143
3439;494;1047;03FL08PM01;03FL08PM01;-3,72084744;40,41955242
3438;494;1046;03FL08PM02;03FL08PM02;-3,720879733;40,41913531
3449;494;6836;03FL20PM01;03FL20PM01;-3,721356862;40,4180331
3402;494;1010;03FL56PM01;03FL56PM01;-3,725039639;40,41631295
3507;494;6899;04TL40PM02;04TL40PM02;-3,652867955;40,4042262
3509;494;6901;04TL40PM03;04TL40PM03;-3,652922034;40,40419392
3374;494;6810;PM43202;PM43202;-3,659962894;40,48316212
3553;494;6933;PM43221;PM43221;-3,672541274;40,48419469
3646;494;7015;PM43223;PM43223;-3,672256298;40,4849817
3420;494;1028;14RC10PM01;14RC10PM01;-3,705384048;40,3965339
3422;494;1030;14RE35PM01;14RE35PM01;-3,706253801;40,3954649
3421;494;1029;14RH25PM01;14RH25PM01;-3,706999457;40,39630634
3476;494;6867;14RL11PM01;14RL11PM01;-3,705669044;40,39441211
3463;494;6850;15NL71PM01;15NL71PM01;-3,716367198;40,40035984
3464;494;6851;15RV50PM01;15RV50PM01;-3,716344273;40,40047381
3410;494;1018;18XC82PM01;18XC82PM01;-3,724722297;40,42181171
635;495;4042;9028;Narvaez S-N - Duque de Sesto-Jorge Juan;-3,675867393;40,4225619
3478;494;6869;14RA02PM01;14RA02PM01;-3,702154789;40,39411079
3417;494;1025;14RA15PM01;14RA15PM01;-3,702330381;40,39503605
639;495;4046;9032;(TACTICO) Maiquez, 2 S-N - Duque de Sesto-Jorge Juan;-3,672698412;40,42301748
640;495;4047;9033;Jorge Juan O-E - Fernan Gomez-Maiquez;-3,672746464;40,42324761
3665;495;7040;9035;(MICRO) Alcala O-E - Pte. Ventas-Av.Daroca;-3,660428633;40,43140327
650;495;4057;10009;Ibiza, 25 E-O - Maiquez-Narvaez;-3,675270309;40,41829439
659;495;4066;10022; Menendez Pelayo S-N - Pl. Nieo Jes.s -Pio Baroja;-3,676384982;40,41174072
1671;495;5096;11014;Embajadore N-S - Jaime el Conquistador-Divino Vallas;-3,697244257;40,39776027
323;495;3729;12005;Palos de la Frontera E-O - Pn Delicias -Batalla del Salado;-3,694082398;40,40304844
351;495;3758;13002;Juan de Mena O-E - P  del Prado-Alfonso XII;-3,689769144;40,41735253
286;495;3691;13028;(AFOROS) Pn del Prado N-S - Pl. Platerias-Gta. Carlos V;-3,693202833;40,41206245
788;495;4196;13056;Pe0uelas N-S - Carvajales-Sta.M  Cabeza;-3,701201656;40,39924096
789;495;4197;13057;P3 Delicias S-N - Tortosa-Mendez Alvaro;-3,693317034;40,40630301
825;495;4233;14033;Labrador O-E - Martin Vargas-Embajadores;-3,701267238;40,40216682
872;495;4282;16003;Alamo S-N - General  Mitre-Reyes;-3,709020255;40,42365163
899;495;4309;16037;Gran Via N-S - Peligros-Caballero de Gracia;-3,699802052;40,4198073
900;495;4310;16038;Hortaleza, 26 O-E - Infantas-San Marcos;-3,700478519;40,42114453
904;495;4314;16043;Bailen S-N - Lateral entrada cruce G.10;-3,712739388;40,42087094
905;495;4315;16044;(MICRO) Cuesta San Vicente E-O - Bailen-Gran Via;-3,713775636;40,42156908
232;495;3637;98021;CTRA.DE BOADILLA E-O (N V-CARABIAS);-3,765317523;40,39890047
2971;495;6405;64020;Av. Arcentales - Albadalejo-Av. Canillejas a Vic;-3,613123265;40,43425257
3030;495;6464;65401;Giro Fuente Carrantona-Ciudad Encantada - Fuente Carrantona-Jos;-3,629651233;40,41065166
2781;495;6214;67002;C/. Villablanca - Minerva-Gran Via del Este;-3,596566394;40,40410547
3005;495;6439;67022;Av. Doctor Garc a Tapia - Fondo de Saco Av. Dr. Garcra Tapia-Arroyo de la Media Legua;-3,653198215;40,41226626
3051;495;6485;68003;Av. Entrev as - Concejo de Teverga-Timoteo Perez Rubio;-3,671389405;40,38711995
3239;494;6673;PM10942;PM10942;-3,66642354;40,40494536
3179;495;6613;79017;C/. Mar;-3,664711543;40,49528393
1774;495;5201;82003;C/. San Jaime - Sierra Tornavaca-Pilas;-3,62819517;40,37879539
1819;495;5246;49033;NTRA.SRA.LUZ N-S(ESPINAR-GRAL.RICARDOS);-3,742974893;40,38298244
1698;495;5124;51026;VIA CARPETANA N-S (LEON V-L.FEITO);-3,743276408;40,3908447
1718;495;5145;58012;CARCASTILLO SO-NE(BESOLLA-C.V.LEGANES);-3,732831961;40,37999512
638;495;4045;9031;Principe de Vergara N-S - Jorge Juan-Alcala;-3,680330367;40,42352655
1670;495;5095;11013;Caceres O-E - Embajadores-Batalla del Salado;-3,697565205;40,39874576
898;495;4308;16036;Gran Via N-S - Peligros-Caballero de Gracia;-3,699106363;40,41956494
956;495;4366;17035;Quintana E-O - Ferraz-Pintor Rosales;-3,718690443;40,42730932
957;495;4367;17036;Luisa Fernanda E-O - Mendizabal-Ferraz;-3,715442594;40,42526688
1005;495;4417;19016;Sagasta, 2 O-E - Gta. Bilbao-Mejia Lequerica;-3,701621879;40,42885246
268;495;3673;21029;(TACTICO) Zurbano, 17 N-S - Rafael Calvo-Eduardo Dato;-3,693312027;40,43316469
269;495;3674;21030;Eduardo Dato, 12 E-O - Gta. Ruben Dario-Alfonso X;-3,692133377;40,43294858
3613;495;6979;23008;San Francisco de Sales S-N - Guzm n el Bueno-Santander;-3,712037664;40,44293551
1061;495;4473;23009;Guzm9n el Bueno N-S - G.Asensio Cabanillas-S.Francisco Sales;-3,712490641;40,44343669
14;495;3395;23011;Santander S-N - JuSn VigAn-San Francisco de Sales;-3,709589852;40,44286206
1201;495;4613;33030;(T0CTICO)Manuel Caldeiro O-E - PrCastellana - Mauricio Legendre;-3,684530666;40,47636363
1196;495;4608;33025;Mauricio Legendre N-S - M-30 -Viejas;-3,683203287;40,48113438
1197;495;4609;33026;(TACTICO) Salida Cocher E-O - E.M.T.-Mauricio Legendre;-3,683108265;40,48022591
1198;495;4610;33027;Viejas O-E - PdCastellana-Mauricio Legendre;-3,684734244;40,48044263
1200;495;4612;33029;(TACTICO) Salida E.M.T. E-O - E.M.T.-Mauricio Legendre;-3,68381138;40,47641075
3755;495;7142;33401;Monforte de Lemos E-O Giro - Monforte de Lemos-Puentecesures;-3,6964041;40,47960548
1226;495;4639;34025;Coraz;-3,666514825;40,44665923
3923;495;10040;34026;Coraz;-3,666503436;40,44718661
1227;495;10039;34027;Clara del Rey S-N - Luis Salazar -Ramos Carrirn;-3,667761737;40,44727062
3922;495;4640;34028;Ramos Carrien E-O - CorazSn de Maria -Clara del Rey;-3,667214237;40,44640442
1225;495;4638;34023;Coraz;-3,666795383;40,44566164
3847;495;9968;34024;Lopez de Hoyos O-E - Eugenio Salazar-Marcenado;-3,673082757;40,44484408
32;495;3414;35035;Av.Bonn E-O - Av.de la Paz-Av.Brasilia;-3,659905461;40,43853853
1265;495;4678;35044;Av.Toreros S-N - Alcala-Av.Toreros;-3,661633964;40,43209477
59;495;3442;35045;Mart5nez Izquierdo O-E - Pilar de Zaragoza-Villafranca;-3,667112161;40,43472927
3377;494;6815;PM12572;PM12572;-3,745304802;40,47432461
2515;495;5948;45002;C/. Hermanos Garcoa Noblejas - Albasanz-Ascao;-3,635372753;40,43426478
2516;495;5949;45003;C/. Hermanos Garcoa Noblejas - Vital Aza-Ascao;-3,635000079;40,43349645
2517;495;5950;45004;C/. Hermanos Garcoa Noblejas - Vital Aza-Ascao;-3,634873963;40,43356701
2518;495;5951;45005;C/. Hermanos Garcoa Noblejas - Ascao-Santo Domingo Savio;-3,633694094;40,43207788
2519;495;5952;45006;C/. Hermanos Garcoa Noblejas - Braulio GutiDrrez-Santo Domingo Savio;-3,632758826;40,43042436
2520;495;5953;45007;C/. Hermanos Garcoa Noblejas - Emilio Muutz-Miguel Fleta;-3,632673994;40,43048825
2532;495;5965;45019;C/. Braulio Guticrrez - Joss Arcones Gil-Hermanos Garcta Noblejas;-3,633102182;40,42979207
2559;495;5992;45048;Pl. Alsacia - Hermanos Garcsa Noblejas-Nicolms Salmercn;-3,623889757;40,41776891
2583;495;6016;46008;C/. Arturo Soria - Ulsses-Belisana;-3,657048651;40,45655079
2611;495;6044;46039;C/. Arturo Soria - Lorenzo Solano Tendero-Estrecho de Mesina;-3,653580706;40,45245856
2642;495;6075;47014;C/. Caleruega  - Caleruega-Arturo Soria;-3,667990438;40,4804969
